year,month,district,community,record_type,elevation_zone,highland,u5_population,rainfall_mm,temperature_min_c,temperature_max_c,temperature_mean_c,frost_days,spi_drought_index,snow_access_risk,diarrhoea_rate_per1000,diarrhoea_cases_u5,ari_rate_per1000,ari_cases_u5,sam_rate_per1000,sam_cases_u5,safe_water_pct,improved_sanit_pct,stunting_pct_dhs,wasting_pct_dhs,mean_altitude_m,urban_pct,risk_score,risk_level
2024,10,Berea,Mapoteng,community,foothill,FALSE,1869,45.6,12.1,22.1,17.1,1,0.92,0,289.4,563,343.8,638,21.4,34,80.9,70.2,16.9,0.7,1707,38.6,63.1,Medium
2024,10,Berea,Kolonyama,community,foothill,FALSE,2466,47.9,12.6,22.6,17.6,0,0.03,0,251.3,631,559.8,1352,22.8,54,70.8,74,16.9,0.7,1707,38.6,63.3,Medium
2024,10,Berea,Ha Thetsane,community,foothill,FALSE,2278,52.3,11.6,21.6,16.6,0,-0.07,0,336.7,795,346.1,742,22.2,53,100,61.9,16.9,0.7,1707,38.6,63.6,Medium
2024,10,Berea,Peka,community,foothill,FALSE,2153,45,11.7,21.7,16.7,0,1.19,0,279,606,458.3,993,20.2,45,89.1,74.2,16.9,0.7,1707,38.6,64.5,Medium
2024,10,Berea,Kolo,community,foothill,FALSE,2394,53,12.5,22.5,17.5,2,3.37,0,313,730,532.7,1236,14.2,43,93.9,65.5,16.9,0.7,1707,38.6,67.6,Medium
2024,10,Berea,Morija,community,foothill,FALSE,2281,47.3,10.7,20.7,15.7,1,0.16,0,370.2,843,430.4,1010,23.5,63,93.8,69.3,16.9,0.7,1707,38.6,66.9,Medium
2024,10,Berea,Makhoakhoeng,community,foothill,FALSE,2008,48.5,11.8,21.8,16.8,2,0.49,0,363.1,749,406.6,845,16.1,38,88.9,56.6,16.9,0.7,1707,38.6,67.5,Medium
2024,10,Berea,Nkau,community,foothill,FALSE,2478,40.8,12,22,17,2,1.05,0,344.7,838,533.2,1322,21.8,54,80.2,58.5,16.9,0.7,1707,38.6,67.2,Medium
2024,10,Berea,Ha Lejone,community,foothill,FALSE,2501,42.2,11.9,21.9,16.9,0,-0.1,0,325.7,798,414.5,1057,22.1,50,82.2,73.1,16.9,0.7,1707,38.6,67.2,Medium
2024,10,Berea,Thaba Bosiu,community,foothill,FALSE,2442,45.5,12.9,22.9,17.9,2,0.2,0,310.2,746,382.6,970,16,46,86.6,70.5,16.9,0.7,1707,38.6,66.2,Medium
2024,10,Butha-Buthe,Butha-Buthe Town,community,highland,TRUE,1818,29.7,6.1,16.1,11.1,3,-1.01,0,269.4,488,603.4,1079,23.3,40,81.6,69,13.6,0.8,1821,29.8,63.6,Medium
2024,10,Butha-Buthe,Motete,community,highland,TRUE,2225,29.8,5.1,15.1,10.1,1,-1.64,0,258.1,560,521.3,1151,36,77,87.5,71.6,13.6,0.8,1821,29.8,61.9,Medium
2024,10,Butha-Buthe,Hololo,community,highland,TRUE,2201,30.3,7.2,17.2,12.2,2,-0.44,0,225.1,481,483.7,1080,22.8,49,89.1,80.8,13.6,0.8,1821,29.8,57.6,Medium
2024,10,Butha-Buthe,Khabo,community,highland,TRUE,2144,35.7,6.4,16.4,11.4,1,-1.92,0,202.6,460,300.1,549,31.9,67,86,81.4,13.6,0.8,1821,29.8,49.9,Medium
2024,10,Butha-Buthe,Ha Nqosa,community,highland,TRUE,2160,32.3,5.8,15.8,10.8,0,-1.95,0,279.7,561,357,779,33.9,79,72.7,67.5,13.6,0.8,1821,29.8,63.3,Medium
2024,10,Butha-Buthe,Fobane,community,highland,TRUE,2304,30.4,4.8,14.8,9.8,2,-1,0,207.7,472,308.4,729,28.7,59,94.8,76.2,13.6,0.8,1821,29.8,49.8,Medium
2024,10,Butha-Buthe,Ntsekhe,community,highland,TRUE,2071,31.8,8,18,13,1,0.91,0,278.4,579,371.3,713,31.9,58,79.8,73.1,13.6,0.8,1821,29.8,63,Medium
2024,10,Butha-Buthe,Bethlehem,community,highland,TRUE,2307,34.3,5.2,15.2,10.2,1,-0.3,0,253.7,628,476.4,1115,32.5,69,88.8,70.9,13.6,0.8,1821,29.8,61.9,Medium
2024,10,Butha-Buthe,Ha Makebe,community,highland,TRUE,1827,25.1,6.7,16.7,11.7,2,-1.66,0,219.4,397,417.5,770,24.3,47,85.5,73.6,13.6,0.8,1821,29.8,56.7,Medium
2024,10,Butha-Buthe,Mafika-Lisiu,community,highland,TRUE,2618,27.1,8,18,13,0,-2,0,220.5,558,243.4,652,29.4,79,82.9,80.8,13.6,0.8,1821,29.8,47.3,Medium
2024,10,Leribe,Hlotse,community,foothill,FALSE,3189,28.4,10.3,20.3,15.3,0,-0.97,0,226,744,425.4,1357,18.6,69,72.7,79.3,11.5,0.7,1725,38,57.6,Medium
2024,10,Leribe,Maputsoe,community,foothill,FALSE,3228,30.2,10.3,20.3,15.3,4,-1.44,0,188.4,565,425.8,1340,17.7,67,77.1,60.8,11.5,0.7,1725,38,53.1,Medium
2024,10,Leribe,Tsikoane,community,foothill,FALSE,3065,27.8,10.1,20.1,15.1,4,0.48,0,152.3,453,322.7,1009,21.3,83,88.9,64.4,11.5,0.7,1725,38,42.6,Low
2024,10,Leribe,Makhunoane,community,foothill,FALSE,3347,31,10.2,20.2,15.2,0,1.29,0,292.8,1004,425,1426,23,66,90,74.9,11.5,0.7,1725,38,64.2,Medium
2024,10,Leribe,Likila,community,foothill,FALSE,2574,29,8.9,18.9,13.9,2,-0.85,0,110.5,273,259.2,713,16.9,44,83.1,51.1,11.5,0.7,1725,38,34.5,Low
2024,10,Leribe,Pitseng,community,foothill,FALSE,3136,23.7,9.6,19.6,14.6,4,0.83,0,107.2,362,298.1,967,22.3,68,80.2,65.7,11.5,0.7,1725,38,36.1,Low
2024,10,Leribe,Khabo,community,foothill,FALSE,2919,27.9,8.1,18.1,13.1,3,-1.54,0,152.6,439,332,979,13.2,40,84,66.1,11.5,0.7,1725,38,43.7,Low
2024,10,Leribe,Ngoajane,community,foothill,FALSE,2928,31.8,10.2,20.2,15.2,0,-0.77,0,135,421,399.7,1139,13.4,36,85.8,88,11.5,0.7,1725,38,46.2,Medium
2024,10,Leribe,Ha Lejone,community,foothill,FALSE,2998,28,7.9,17.9,12.9,3,-1.31,0,285.7,886,412.7,1206,17.4,55,74.5,64.8,11.5,0.7,1725,38,64.4,Medium
2024,10,Leribe,Mahobong,community,foothill,FALSE,2933,30.2,9.3,19.3,14.3,2,-1,0,170.1,513,358,1041,17.1,50,98,60.1,11.5,0.7,1725,38,46.4,Medium
2024,10,Leribe,Mokhele,community,foothill,FALSE,2868,33.6,8.3,18.3,13.3,2,-0.39,0,108.6,313,325,940,15.4,53,84.7,74.2,11.5,0.7,1725,38,38.8,Low
2024,10,Leribe,Phafane,community,foothill,FALSE,2923,23.4,8.1,18.1,13.1,1,-1.07,0,254.4,712,282,793,15,45,83.9,78.1,11.5,0.7,1725,38,51.9,Medium
2024,10,Leribe,Thaba-Phatsoa,community,foothill,FALSE,3117,32.5,8.9,18.9,13.9,3,-1.04,0,223.1,667,326.4,989,15.8,42,80.7,69.1,11.5,0.7,1725,38,52.5,Medium
2024,10,Leribe,Ha Mofoka,community,foothill,FALSE,2785,28.6,9.1,19.1,14.1,3,0.07,0,282.2,813,557.1,1655,11.3,23,85.5,58.9,11.5,0.7,1725,38,63,Medium
2024,10,Mafeteng,Mafeteng Town,community,lowland,FALSE,2509,59.9,14,24,19,2,0.83,0,216,516,248.3,595,34.5,93,81.1,62,14.5,0.5,1663,29.3,50.4,Medium
2024,10,Mafeteng,Mpharane,community,lowland,FALSE,2289,52.5,14.5,24.5,19.5,0,3.41,0,191.9,431,390.7,915,29.3,77,72.4,46,14.5,0.5,1663,29.3,56.3,Medium
2024,10,Mafeteng,Kolo,community,lowland,FALSE,2486,52.1,14.2,24.2,19.2,1,1.72,0,335.4,828,357.7,933,21.2,44,59.6,57.6,14.5,0.5,1663,29.3,67.9,Medium
2024,10,Mafeteng,Tosing,community,lowland,FALSE,2011,60.4,14.5,24.5,19.5,0,-0.03,0,288.5,602,401.6,870,30.4,73,74.2,55.1,14.5,0.5,1663,29.3,69,Medium
2024,10,Mafeteng,Ha Sofonia,community,lowland,FALSE,2390,54.6,13.5,23.5,18.5,2,1.35,0,283.8,686,413.7,925,20.2,62,77.7,49,14.5,0.5,1663,29.3,67.4,Medium
2024,10,Mafeteng,Ha Ratau,community,lowland,FALSE,2764,64.4,12.1,22.1,17.1,3,1.61,0,238.3,650,220.9,582,26,88,80.6,48.7,14.5,0.5,1663,29.3,51.9,Medium
2024,10,Mafeteng,Matelile,community,lowland,FALSE,2412,58.8,14.2,24.2,19.2,0,2.08,0,273.6,624,394.3,976,20.6,37,66.9,56.9,14.5,0.5,1663,29.3,67.4,Medium
2024,10,Mafeteng,Likhoele,community,lowland,FALSE,2075,51.8,15,25,20,1,0.54,0,295.4,673,291.5,590,27.6,61,87.4,62,14.5,0.5,1663,29.3,60.7,Medium
2024,10,Mafeteng,Thabana-Morena,community,lowland,FALSE,2091,49.4,14,24,19,0,1.83,0,264.1,551,275.7,595,32.4,78,75.1,57.7,14.5,0.5,1663,29.3,56.9,Medium
2024,10,Mafeteng,Masite,community,lowland,FALSE,2531,58.5,12.9,22.9,17.9,2,8.96,0,290.1,747,307,788,27.4,65,78.7,54.4,14.5,0.5,1663,29.3,62.7,Medium
2024,10,Mafeteng,Ha Polaki,community,lowland,FALSE,2335,50.7,12.8,22.8,17.8,0,0.76,0,243.8,585,284.9,706,27.7,80,86.6,53.8,14.5,0.5,1663,29.3,54.2,Medium
2024,10,Maseru,Maseru CBD,community,lowland,FALSE,3499,49.3,13.7,23.7,18.7,0,-0.16,0,228.9,760,602.9,2128,18.8,51,80.8,75.6,9.7,1,1641,61.3,60,Medium
2024,10,Maseru,Khubetsoana,community,lowland,FALSE,3226,51.6,13.9,23.9,18.9,0,0.3,0,305.6,1104,637.4,2078,21.2,72,92.4,83.8,9.7,1,1641,61.3,67.6,Medium
2024,10,Maseru,Mafeteng,community,lowland,FALSE,3177,50.8,14.7,24.7,19.7,1,0.22,0,297.3,957,687.4,2219,16.8,43,81.6,71.8,9.7,1,1641,61.3,68.1,Medium
2024,10,Maseru,Nazareth,community,lowland,FALSE,3666,47.8,13.2,23.2,18.2,2,-0.72,0,333.4,1222,642,2373,19.2,80,82.5,74,9.7,1,1641,61.3,68,Medium
2024,10,Maseru,Ha Foso,community,lowland,FALSE,3531,47.7,13.4,23.4,18.4,1,1.84,0,328,1158,528.1,1897,8.5,23,87.5,84.2,9.7,1,1641,61.3,67.5,Medium
2024,10,Maseru,Qoaling,community,lowland,FALSE,3630,51.3,13.4,23.4,18.4,0,-0.54,0,207.4,756,615.1,2173,17,56,100,84.2,9.7,1,1641,61.3,56,Medium
2024,10,Maseru,Sekhutlong,community,lowland,FALSE,3271,57,12.4,22.4,17.4,2,1.8,0,232.2,741,597.1,1972,8.9,29,77.7,77.2,9.7,1,1641,61.3,61.7,Medium
2024,10,Maseru,Ha Thetsane,community,lowland,FALSE,3364,51.4,15.2,25.2,20.2,0,3.37,0,333.3,1164,636.2,2165,20,76,83.7,87,9.7,1,1641,61.3,68.3,Medium
2024,10,Maseru,Phelindaba,community,lowland,FALSE,3329,51.8,13.6,23.6,18.6,0,1.48,0,309.4,1093,531.8,1862,16.7,49,99.4,78.1,9.7,1,1641,61.3,67,Medium
2024,10,Maseru,Lithoteng,community,lowland,FALSE,3244,44.1,13.3,23.3,18.3,3,0.77,0,256,823,577.8,1787,10.2,29,85,73.3,9.7,1,1641,61.3,62.1,Medium
2024,10,Maseru,Ha Matala,community,lowland,FALSE,3552,44,14.1,24.1,19.1,0,0.75,0,209.2,743,678.9,2414,17.6,71,98.3,86.5,9.7,1,1641,61.3,55.4,Medium
2024,10,Maseru,Likotsi,community,lowland,FALSE,3713,55.3,12.5,22.5,17.5,0,0.25,0,359.1,1376,648.5,2466,19.5,73,100,81.1,9.7,1,1641,61.3,67.4,Medium
2024,10,Maseru,Ha Abia,community,lowland,FALSE,3217,49.7,13.9,23.9,18.9,1,-0.18,0,388.3,1245,626.4,1923,15.9,53,89.8,78.4,9.7,1,1641,61.3,67.5,Medium
2024,10,Maseru,Ha Tsolo,community,lowland,FALSE,3547,45.8,12.9,22.9,17.9,2,-0.18,0,238.1,834,674.5,2360,21.2,81,93.3,82.2,9.7,1,1641,61.3,59.5,Medium
2024,10,Maseru,Ha Seshote,community,lowland,FALSE,3352,52.4,12.9,22.9,17.9,3,1.27,0,330,1102,469.7,1625,15,45,95.3,75.1,9.7,1,1641,61.3,67.4,Medium
2024,10,Maseru,Koalabata,community,lowland,FALSE,3722,49.6,12.9,22.9,17.9,0,3.29,0,235.3,894,558.5,2088,12.2,50,98.5,92.2,9.7,1,1641,61.3,59.2,Medium
2024,10,Mohale's Hoek,Mohale's Hoek Town,community,lowland,FALSE,2238,50.2,11.4,21.4,16.4,0,-0.6,0,241.4,550,392.6,857,29.8,62,75.9,56,20.2,0.9,1713,30.2,61.6,Medium
2024,10,Mohale's Hoek,Qhalasi,community,lowland,FALSE,2517,45.7,9.1,19.1,14.1,4,1.76,0,193.1,495,339.7,873,41.3,104,89,59.7,20.2,0.9,1713,30.2,50.9,Medium
2024,10,Mohale's Hoek,Mpiti,community,lowland,FALSE,2403,46.6,10.6,20.6,15.6,1,0.6,0,206.7,495,347.2,804,43,119,91.3,53.4,20.2,0.9,1713,30.2,52.8,Medium
2024,10,Mohale's Hoek,Likila,community,lowland,FALSE,2053,44.7,8.5,18.5,13.5,0,-0.17,0,195.5,443,361.1,736,38.7,73,94.3,59.3,20.2,0.9,1713,30.2,51.9,Medium
2024,10,Mohale's Hoek,Ha Sofonia,community,lowland,FALSE,2451,43.8,8.5,18.5,13.5,3,-0.07,0,179.2,442,444.5,1087,35.6,90,94.2,48.6,20.2,0.9,1713,30.2,52.3,Medium
2024,10,Mohale's Hoek,Mphaki,community,lowland,FALSE,1990,40,10.3,20.3,15.3,0,0.32,0,158.4,295,325.7,631,46.2,84,89.4,46.2,20.2,0.9,1713,30.2,45.1,Medium
2024,10,Mohale's Hoek,Ketane,community,lowland,FALSE,2232,52,10.7,20.7,15.7,4,0.88,0,245.2,555,462.1,1003,39,98,82.4,60.9,20.2,0.9,1713,30.2,62.1,Medium
2024,10,Mohale's Hoek,Phamong,community,lowland,FALSE,2300,41.1,9.9,19.9,14.9,1,0.11,0,199.2,488,246.3,611,33.8,87,86.1,60.2,20.2,0.9,1713,30.2,45.4,Medium
2024,10,Mohale's Hoek,Tosing,community,lowland,FALSE,1905,46.6,9.7,19.7,14.7,2,-0.63,0,180.9,327,480.7,904,49,93,87.1,57.1,20.2,0.9,1713,30.2,53.5,Medium
2024,10,Mohale's Hoek,Ha Ntsie,community,lowland,FALSE,2114,52.8,9,19,14,0,0.66,0,183.1,400,378.1,782,37.1,86,92.8,79.2,20.2,0.9,1713,30.2,52.7,Medium
2024,10,Mohale's Hoek,Ha Ramarothole,community,lowland,FALSE,2493,37.4,10.2,20.2,15.2,3,0.24,0,228.7,618,232.1,586,35.6,79,82.9,41.5,20.2,0.9,1713,30.2,47.7,Medium
2024,10,Mokhotlong,Mokhotlong Town,community,highland,TRUE,2348,77.4,6.9,16.9,11.9,2,1.26,0,181.9,478,807.2,1948,26.8,68,81.1,56.2,16.9,1.6,2348,16.8,59.7,Medium
2024,10,Mokhotlong,Sanquebethu,community,highland,TRUE,2434,75.2,6.1,16.1,11.1,2,-0.15,0,180.6,453,542.3,1287,37.2,94,92.4,57.4,16.9,1.6,2348,16.8,58.3,Medium
2024,10,Mokhotlong,Mapholaneng,community,highland,TRUE,2024,65.3,6.2,16.2,11.2,2,0.84,0,210.3,399,858.2,1744,32.2,65,88,51.3,16.9,1.6,2348,16.8,60.9,Medium
2024,10,Mokhotlong,Sani Top,community,highland,TRUE,2290,70.3,6.3,16.3,11.3,4,3.8,0,251,593,761.1,1707,29.4,57,86.8,50.5,16.9,1.6,2348,16.8,66.4,Medium
2024,10,Mokhotlong,Tlhanyaku,community,highland,TRUE,1898,66.9,7.4,17.4,12.4,6,0.47,0,204.5,412,824.9,1567,36.6,76,81.2,47.9,16.9,1.6,2348,16.8,60.8,Medium
2024,10,Mokhotlong,Linakaneng,community,highland,TRUE,2351,72.6,7,17,12,3,0.71,0,198.8,488,898.5,2001,27.7,66,74.2,48.5,16.9,1.6,2348,16.8,61.6,Medium
2024,10,Mokhotlong,Seforong,community,highland,TRUE,1941,66.9,5.9,15.9,10.9,3,3.3,0,276.4,523,695.7,1367,34.8,78,86.3,38.6,16.9,1.6,2348,16.8,69,Medium
2024,10,Mokhotlong,Malingoaneng,community,highland,TRUE,2256,73.3,6.9,16.9,11.9,2,0.43,0,242.8,552,741.6,1606,24.2,47,80.5,63.3,16.9,1.6,2348,16.8,66.3,Medium
2024,10,Mokhotlong,Molikaliko,community,highland,TRUE,2000,83.3,6.2,16.2,11.2,2,0.45,0,213,467,794.6,1517,27.1,67,67.8,46.1,16.9,1.6,2348,16.8,65.4,Medium
2024,10,Qacha's Nek,Qacha's Nek Town,community,highland,TRUE,2337,29.3,8,18,13,2,-1.58,0,213.5,517,330.5,752,48.6,120,62.7,51.7,20.7,0,1976,28.7,54,Medium
2024,10,Qacha's Nek,Sehlabathebe,community,highland,TRUE,2212,31.8,7.6,17.6,12.6,0,-1.58,0,174,404,353.9,832,34.8,84,84,52.3,20.7,0,1976,28.7,49.4,Medium
2024,10,Qacha's Nek,Letšeng,community,highland,TRUE,2379,34.1,8.7,18.7,13.7,1,-1.69,0,189.3,479,215.4,522,49.1,107,84.2,61.6,20.7,0,1976,28.7,42.6,Low
2024,10,Qacha's Nek,Thaba-Tseka,community,highland,TRUE,2570,34.9,9.2,19.2,14.2,0,-0.27,0,270.1,667,350.2,936,43.5,102,91,45.8,20.7,0,1976,28.7,59.9,Medium
2024,10,Qacha's Nek,Ha Sekake,community,highland,TRUE,2289,29.5,9.7,19.7,14.7,0,-1.88,0,279.4,619,281.5,632,49,129,87.5,47.1,20.7,0,1976,28.7,56.2,Medium
2024,10,Qacha's Nek,Qalo,community,highland,TRUE,2089,29.7,6.2,16.2,11.2,0,-1.48,0,165,360,327.5,710,31.7,63,85.4,53.8,20.7,0,1976,28.7,46.5,Medium
2024,10,Qacha's Nek,Tsoelike,community,highland,TRUE,2575,29.6,9,19,14,0,-1.35,0,266.9,652,294.9,812,29.3,77,96.1,61.7,20.7,0,1976,28.7,54.9,Medium
2024,10,Qacha's Nek,Mphaki,community,highland,TRUE,2407,33.4,8,18,13,0,-1.11,0,234.6,584,272.1,646,49.2,120,97.1,40,20.7,0,1976,28.7,50.3,Medium
2024,10,Quthing,Quthing Town,community,lowland,FALSE,1969,46.3,11.4,21.4,16.4,2,0.56,0,242.8,495,147.4,285,50.6,88,79.6,50.5,20.1,0.9,1743,30.6,45.6,Medium
2024,10,Quthing,Moyeni,community,lowland,FALSE,1781,49.1,10.3,20.3,15.3,0,-0.74,0,231.8,383,443.4,777,54.2,86,100,64.2,20.1,0.9,1743,30.6,58.6,Medium
2024,10,Quthing,Mount Moorosi,community,lowland,FALSE,2225,47.6,10.8,20.8,15.8,1,-0.31,0,211.8,438,248.7,523,63.4,138,100,58.6,20.1,0.9,1743,30.6,46.6,Medium
2024,10,Quthing,Mphaki,community,lowland,FALSE,1974,48.5,10.4,20.4,15.4,1,-0.39,0,251.4,527,405.6,853,55.5,117,89.2,80.9,20.1,0.9,1743,30.6,61.8,Medium
2024,10,Quthing,Tele Bridge,community,lowland,FALSE,2131,46.2,11.3,21.3,16.3,0,2.02,0,218.9,434,261.7,548,52.2,99,88.1,56.5,20.1,0.9,1743,30.6,49.1,Medium
2024,10,Quthing,Ha Sempe,community,lowland,FALSE,2095,50.6,12.2,22.2,17.2,0,-0.17,0,113.9,248,375.2,799,41.4,86,92,57.2,20.1,0.9,1743,30.6,44.2,Low
2024,10,Quthing,Masitise,community,lowland,FALSE,2086,58.5,10.7,20.7,15.7,0,1.46,0,218.9,432,336.4,756,54.5,91,88.8,63.1,20.1,0.9,1743,30.6,55.4,Medium
2024,10,Quthing,Likiling,community,lowland,FALSE,2501,49.1,11.4,21.4,16.4,2,-0.45,0,218.7,581,256,663,65.7,155,90.1,60.7,20.1,0.9,1743,30.6,49,Medium
2024,10,Quthing,Chonkong,community,lowland,FALSE,2112,55.4,11.7,21.7,16.7,0,0.51,0,246.8,531,425.8,916,48.9,92,79.9,52.4,20.1,0.9,1743,30.6,63,Medium
2024,10,Quthing,Ha Makebe,community,lowland,FALSE,2089,48.2,11.6,21.6,16.6,1,-0.58,0,204.9,438,298.6,580,45.4,89,89.9,58.9,20.1,0.9,1743,30.6,49.9,Medium
2024,10,Thaba-Tseka,Thaba-Tseka Town,community,highland,TRUE,2461,63.8,6.7,16.7,11.7,0,-0.2,0,155.1,360,276.9,691,40.6,103,59.1,39.1,18.8,1.2,2246,12.8,49,Medium
2024,10,Thaba-Tseka,Katse,community,highland,TRUE,2506,67.9,7,17,12,0,0.77,0,145.7,367,223.6,514,36,83,78,50.3,18.8,1.2,2246,12.8,43.4,Low
2024,10,Thaba-Tseka,Semongkong,community,highland,TRUE,2333,68.4,5.2,15.2,10.2,1,0.2,0,96.1,204,177.8,416,36.3,83,71.7,59.6,18.8,1.2,2246,12.8,35.7,Low
2024,10,Thaba-Tseka,Mahobong,community,highland,TRUE,2535,68.9,6,16,11,1,1.56,0,100.1,266,195.7,513,29.7,75,70.1,49.4,18.8,1.2,2246,12.8,37.4,Low
2024,10,Thaba-Tseka,Mapoteng,community,highland,TRUE,2461,59.2,5.5,15.5,10.5,1,0.81,0,142.2,333,263.7,673,40.3,84,68.3,49.3,18.8,1.2,2246,12.8,45.5,Medium
2024,10,Thaba-Tseka,Likalaneng,community,highland,TRUE,2062,59.9,5.3,15.3,10.3,0,5.91,0,127.3,280,275.6,589,28.4,61,70.4,48.8,18.8,1.2,2246,12.8,44.4,Low
2024,10,Thaba-Tseka,Mokhele,community,highland,TRUE,2719,62.3,7.2,17.2,12.2,1,-0.41,0,74.9,216,186.6,532,34.3,88,66.7,57.7,18.8,1.2,2246,12.8,33.1,Low
2024,10,Thaba-Tseka,Linakaneng,community,highland,TRUE,2262,60.7,7.2,17.2,12.2,0,-0.01,0,109.5,263,280.4,621,45,104,66.7,59,18.8,1.2,2246,12.8,42.8,Low
2024,10,Thaba-Tseka,Nkau,community,highland,TRUE,2599,51.4,5.1,15.1,10.1,0,-0.4,0,102.9,271,305,753,49.7,149,79.4,54.9,18.8,1.2,2246,12.8,41.5,Low
2024,10,Thaba-Tseka,Ha Lejone,community,highland,TRUE,2316,65.8,6.1,16.1,11.1,0,1.23,0,162.3,385,186.8,427,37.1,85,70.1,53.8,18.8,1.2,2246,12.8,43.6,Low
2024,10,Thaba-Tseka,Semonkong,community,highland,TRUE,2751,66.7,4.8,14.8,9.8,2,2.24,0,145.3,394,262.7,756,40.8,98,79.7,47,18.8,1.2,2246,12.8,45.9,Medium
2024,10,Thaba-Tseka,Ha Mofoka,community,highland,TRUE,1936,70.4,6.3,16.3,11.3,2,0.01,0,159.2,361,272,514,44.8,83,81.1,45.1,18.8,1.2,2246,12.8,48.2,Medium
2024,11,Berea,Teyateyaneng,community,foothill,FALSE,2484,68.1,9.3,19.3,14.3,0,3.07,0,351.9,835,328.1,795,41.2,124,82.1,69.2,16.9,0.7,1707,38.6,66.2,Medium
2024,11,Berea,Roma,community,foothill,FALSE,2790,80.8,10.2,20.2,15.2,0,3.07,0,354.4,902,207.9,544,45,127,80,63.9,16.9,0.7,1707,38.6,60.6,Medium
2024,11,Berea,Mapoteng,community,foothill,FALSE,2565,66.7,11,21,16,1,0.94,0,360.3,950,245,654,47.2,120,76.6,66.3,16.9,0.7,1707,38.6,61.3,Medium
2024,11,Berea,Kolonyama,community,foothill,FALSE,2670,69.8,11,21,16,0,0.84,0,313.5,895,256.2,652,44.8,112,86.8,55.2,16.9,0.7,1707,38.6,61.5,Medium
2024,11,Berea,Ha Thetsane,community,foothill,FALSE,2618,67,10.6,20.6,15.6,1,0.84,0,323,762,238.8,582,41.2,113,79.3,70.6,16.9,0.7,1707,38.6,60.7,Medium
2024,11,Berea,Peka,community,foothill,FALSE,2214,66.9,10.2,20.2,15.2,2,1.19,0,303.9,691,267.3,577,40.8,85,82.4,73.9,16.9,0.7,1707,38.6,62.2,Medium
2024,11,Berea,Kolo,community,foothill,FALSE,2245,66,9.9,19.9,14.9,0,0.49,0,374.2,822,160.5,341,31.5,70,75.3,67,16.9,0.7,1707,38.6,56.1,Medium
2024,11,Berea,Morija,community,foothill,FALSE,2103,71.1,10.8,20.8,15.8,1,1.28,0,293.5,633,101,187,33.7,84,77,53.2,16.9,0.7,1707,38.6,52.1,Medium
2024,11,Berea,Makhoakhoeng,community,foothill,FALSE,2273,68.9,11.9,21.9,16.9,0,0.32,0,281.2,648,243.7,550,47.6,129,77.5,54,16.9,0.7,1707,38.6,59.2,Medium
2024,11,Berea,Nkau,community,foothill,FALSE,2347,71,10.8,20.8,15.8,0,0.2,0,287.9,664,239,583,41.9,99,82.9,93.9,16.9,0.7,1707,38.6,59.5,Medium
2024,11,Berea,Ha Lejone,community,foothill,FALSE,2398,73.6,10,20,15,1,2.58,0,342.2,773,308.5,719,43.7,95,96.6,85.3,16.9,0.7,1707,38.6,64.4,Medium
2024,11,Berea,Thaba Bosiu,community,foothill,FALSE,2326,53.3,10.4,20.4,15.4,0,0.48,0,308.1,654,236.4,564,37,86,95.4,72.1,16.9,0.7,1707,38.6,57.3,Medium
2024,11,Butha-Buthe,Butha-Buthe Town,community,highland,TRUE,2062,73.2,13.8,23.8,18.8,0,0.06,0,402.6,809,469.2,951,29.8,63,90.1,75.7,13.6,0.8,1821,29.8,70.9,High
2024,11,Butha-Buthe,Motete,community,highland,TRUE,2497,79.2,13.9,23.9,18.9,0,-0.47,0,436.1,1087,607.5,1487,26.2,64,98,91.5,13.6,0.8,1821,29.8,70.9,High
2024,11,Butha-Buthe,Hololo,community,highland,TRUE,2139,74.9,11.4,21.4,16.4,0,-0.66,0,366.5,822,396.4,864,28.6,60,67.8,77.7,13.6,0.8,1821,29.8,73.3,High
2024,11,Butha-Buthe,Khabo,community,highland,TRUE,2221,83.5,13.1,23.1,18.1,0,-0.29,0,361.2,848,499.8,1102,19.1,51,74.4,72.6,13.6,0.8,1821,29.8,73.8,High
2024,11,Butha-Buthe,Ha Nqosa,community,highland,TRUE,2321,78.5,13.3,23.3,18.3,0,-0.05,0,265.9,657,394.8,886,32.5,80,87.3,78.2,13.6,0.8,1821,29.8,67.6,Medium
2024,11,Butha-Buthe,Fobane,community,highland,TRUE,1950,88.5,12.9,22.9,17.9,2,5.4,0,279.1,541,476.4,923,23.2,41,85.4,80.6,13.6,0.8,1821,29.8,71,High
2024,11,Butha-Buthe,Ntsekhe,community,highland,TRUE,2184,85.5,13.8,23.8,18.8,0,-0.33,0,389.8,848,307.8,650,26.1,63,54.8,70.9,13.6,0.8,1821,29.8,69.9,Medium
2024,11,Butha-Buthe,Bethlehem,community,highland,TRUE,2243,85.5,11.6,21.6,16.6,1,0.09,0,271.5,598,406,893,20.6,40,75.7,83.9,13.6,0.8,1821,29.8,70.9,High
2024,11,Butha-Buthe,Ha Makebe,community,highland,TRUE,2303,71.5,14.2,24.2,19.2,1,0.04,0,234.7,545,382.3,922,28.4,76,98.1,77,13.6,0.8,1821,29.8,61.1,Medium
2024,11,Butha-Buthe,Mafika-Lisiu,community,highland,TRUE,2154,81.4,12.1,22.1,17.1,1,-0.52,0,212,452,323.5,661,17.2,38,82.5,70.1,13.6,0.8,1821,29.8,57.9,Medium
